Kanji,Reading,JLPT,Type,Meaning
['自重自戒'],[['じちょうじかい']],1,"['&n;', '&vs;']","['being prudent and cautious', 'caution oneself against']"
['嫉視反目'],[['しっしはんもく']],1,"['&n;', '&vs;']","['jealousy and enmity', 'being jealous of and at odds with (each other)']"
['質素倹約'],[['しっそけんやく']],1,"['&n;', '&vs;']","['(practice of) simplicity and frugality', 'scrimping and saving']"
['失望落胆'],[['しつぼうらくたん']],1,"['&n;', '&vs;']",['being disappointed and disheartened']
['首尾貫徹'],[['しゅびかんてつ']],1,"['&n;', '&vs;']","['(logical) consistency', 'coherence', 'unchanging from beginning to end']"
['商売繁盛'],[['しょうばいはんじょう']],1,"['&n;', '&vs;']","['thriving (prosperous) business', 'rush of business']"
['職務尋問'],[['しょくむじんもん']],1,"['&n;', '&vs;']","['ex-officio questioning', 'police questioning (of a suspicious person)', 'a police checkup']"
['諸国漫遊'],[['しょこくまんゆう']],1,"['&n;', '&vs;']",['tour round the country (Japan) (visiting from province to province)']
['随喜渇仰'],[['ずいきかつごう']],1,"['&n;', '&vs;']","['worship with adoration', 'ardent admiration']"
['精神修養'],[['せいしんしゅうよう']],1,"['&n;', '&vs;']","['moral (spiritual) improvement', 'practice mental training', ""cultivate one's mind (soul)""]"
['整理淘汰'],[['せいりとうた']],1,"['&n;', '&vs;']","['reorganizing an industry or enterprise and weeding out redundant workers', 'readjustment and retrenchment']"
['勢力拮抗'],[['せいりょくきっこう']],1,"['&n;', '&vs;']",['struggle for supremacy between evenly-matched forces (parties)']
['責任回避'],[['せきにんかいひ']],1,"['&n;', '&vs;']","['avoidance of responsibility', ""shirking (one's) responsibility""]"
['戦意喪失'],[['せんいそうしつ']],1,"['&n;', '&vs;']","[""losing one's fighting spirit"", 'losing the will to fight', 'losing heart']"
['前後矛盾'],[['ぜんごむじゅん']],1,"['&n;', '&vs;']","['self-contradiction', 'self-inconsistency']"
['善戦苦闘'],[['ぜんせんくとう']],1,"['&n;', '&vs;']",['putting up a good fight against some odds']
['全面撤退'],[['ぜんめんてったい']],1,"['&n;', '&vs;']","['total (full-scale) withdrawal', 'complete pullout (pullback)']"
['戦力拮抗'],[['せんりょくきっこう']],1,"['&n;', '&vs;']",['struggle for supremacy between evenly-matched armies (teams)']
['総帆展帆'],[['そうはんてんぱん']],1,"['&n;', '&vs;']","['in full sail', 'decked out in full sail']"
['措置入院'],[['そちにゅういん']],1,"['&n;', '&vs;']",['involuntary admission (commitment) (to a mental hospital)']
['即決即断'],[['そっけつそくだん']],1,"['&n;', '&vs;']","['prompt decision and prompt execution', 'make swift decisions and take quick actions']"
['大悟徹底'],[['たいごてってい']],1,"['&n;', '&vs;']","['attain divine enlightenment', 'perceive absolute truth', 'experience spiritual awakening']"
['大詔渙発'],[['たいしょうかんぱつ']],1,"['&n;', '&vs;']",['promulgation of an Imperial rescript']
['大尽振舞'],[['だいじんぶるまい']],1,"['&n;', '&vs;']","['royal treatment', 'entertain someone extravagantly']"
['大声疾呼'],[['たいせいしっこ']],1,"['&n;', '&vs;']","['shout with a loud voice', 'fulminate', 'vociferate']"
['知徳兼備'],[['ちとくけんび']],1,"['&n;', '&vs;']",['having both (wide) knowledge and (high) virtue']
['天下統一'],[['てんかとういつ']],1,"['&n;', '&vs;']",['unification of the whole country']
['撞着矛盾'],[['どうちゃくむじゅん']],1,"['&n;', '&vs;']",['self-contradiction']
['同伴出勤'],[['どうはんしゅっきん']],1,"['&n;', '&vs;']",['(a bar hostess) coming to work accompanied by a customer']
['土崩瓦解'],[['どほうがかい']],1,"['&n;', '&vs;']","['complete collapse', '(something) going to pieces (breaking up beyond repair)']"
['努力奮励'],[['どりょくふんれい']],1,"['&n;', '&vs;']","['making strenuous efforts', 'exerting oneself']"
['人気沸騰'],[['にんきふっとう']],1,"['&n;', '&vs;']",['(enjoying) tumultuous popularity']
['念願成就'],[['ねんがんじょうじゅ']],1,"['&n;', '&vs;']","[""attainment of one's most cherished desire"", ""one's earnest prayer being answered""]"
['念仏往生'],[['ねんぶつおうじょう']],1,"['&n;', '&vs;']",['passing away peacefully to be reborn in Paradise through invocation of Amitabha']
['白紙還元'],[['はくしかんげん']],1,"['&n;', '&vs;']",['being returned (sent back) to the drawing board']
['白紙撤回'],[['はくしてっかい']],1,"['&n;', '&vs;']","['complete revocation', 'total retraction']"
['跋扈跳梁'],[['ばっこちょうりょう']],1,"['&n;', '&vs;']",['evildoers being rampant and roaming at will']
['反目嫉視'],[['はんもくしっし']],1,"['&n;', '&vs;']","['jealousy and enmity', 'being jealous of and at odds with (each other)']"
['煩悶懊悩'],[['はんもんおうのう']],1,"['&n;', '&vs;']","['anguish', 'agony']"
['誹謗中傷'],[['ひぼうちゅうしょう']],1,"['&n;', '&vs;']","['slander', 'calumny', 'defamation', 'libel', 'abuse']"
['奮闘努力'],[['ふんとうどりょく']],1,"['&n;', '&vs;']","[""try one's best"", 'all-out effort', 'strenuous efforts']"
['変幻出没'],[['へんげんしゅつぼつ']],1,"['&n;', '&vs;']","['being protean and elusive', 'appear and disappear like a phantom']"
['飽食暖衣'],[['ほうしょくだんい']],1,"['&n;', '&vs;']",['being well fed and warmly clothed']
['本懐成就'],[['ほんかいじょうじゅ']],1,"['&n;', '&vs;']","['realization of a great ambition', ""attainment of one's most cherished desire"", ""one's earnest prayer being answered""]"
['身柄送検'],[['みがらそうけん']],1,"['&n;', '&vs;']","[""turning a suspect over to the public prosecutor's office"", 'committing a suspect to trial']"
['瞑目合掌'],[['めいもくがっしょう']],1,"['&n;', '&vs;']","[""closing one's eyes and joining one's hands together in prayer""]"
['勇猛精進'],"[['ゆうみょうしょうじん'], ['ゆうもうしょうじん']]",1,"['&n;', '&vs;']",['engage in ascetic practices with dauntless spirit']
['離散集合'],[['りさんしゅうごう']],1,"['&n;', '&vs;']","['meeting and parting', 'gathering and scattering', 'alignment and realignment', 'alternating alliance and rupture', 'alternating cooperation and defection']"
['類推推理'],[['るいすいすいり']],1,"['&n;', '&vs;']","['reasoning by analogy', 'analogical inference', 'analogism']"
['励声叱咤'],[['れいせいしった']],1,"['&n;', '&vs;']","['cries of encouragement', 'shouting encouragement']"
['論難攻撃'],[['ろんなんこうげき']],1,"['&n;', '&vs;']","['attacking by argument', 'denunciation', 'condemnation', 'heated controversy']"
['和衷協同'],[['わちゅうきょうどう']],1,"['&n;', '&vs;']","['harmonious cooperation', 'close cooperation']"
['宣ふ'],"[['のたまう'], ['のたもう']]",1,"['&v4h;', '&vt;']",['to say']
['粧す'],[['めかす']],1,['&v5s;'],"['to adorn oneself', 'to dress oneself up']"
['しのぎを削る'],[['しのぎをけずる']],1,"['&exp;', '&v5r;']","['to compete ruthlessly', {'_': 'to sharpen swords', '$': {'g_type': 'lit'}}]"
['蟻継ぎ'],[['ありつぎ']],1,"['&n;', '&vs;']","['dovetail joint', 'swallowtail joint']"
['進化を遂げる'],[['しんかをとげる']],1,"['&exp;', '&v1;']","['to make progress', 'to develop', 'to evolve (method, style, etc.)']"
['美辞麗句を連ねる'],[['びじれいくをつらねる']],1,"['&exp;', '&v1;']","['to declaim', 'to string together all sorts of flowery words']"
['崩折れる'],[['くずおれる']],1,"['&v1;', '&vi;']","['to collapse (physically or emotionally)', 'to fall down']"
['頭を垂れる'],[['こうべをたれる']],1,"['&exp;', '&v1;']",['to droop (e.g. ears of grain)']
['頻る'],[['しきる']],1,"['&suf;', '&v5r;']","['to do ... incessantly', 'to do ... hard']"
['模する'],[['もする']],1,"['&vs-s;', '&vt;']","['to imitate', 'to copy', 'to mock', 'to replace', 'to model after']"
['言い添える'],[['いいそえる']],1,"['&v1;', '&vt;']","['to add (to what was said before)', 'to say in addition']"
['免震'],[['めんしん']],1,"['&n;', '&vs;']","['base isolation', 'seismic base isolation', 'base isolating', {'_': 'vibration damping at the base of a building', '$': {'g_type': 'expl'}}]"
['一服休憩'],[['いっぷくきゅうけい']],1,"['&n;', '&vs;']","['tea (coffee, cigarette) break']"
['致傷'],[['ちしょう']],1,"['&n;', '&vs;']",['inflicting injury (criminally)']
['再委託'],[['さいいたく']],1,"['&n;', '&vs;']","['reconsignment (of goods)', 'recommissioning (of a task)']"
['丸裸にする'],[['まるはだかにする']],1,"['&exp;', '&vs-i;']",['to strip a person of all his or her clothes']
['征く'],[['ゆく']],1,['&v5k;'],"['to conquer', 'to subjugate']"
['納まり返る'],[['おさまりかえる']],1,"['&v5r;', '&vi;']","[""to be satisfied with one's position"", 'to be quite content']"
['投開票'],[['とうかいひょう']],1,"['&n;', '&vs;']",['casting and counting votes']
['戯る'],[['たわむる']],1,"['&v5r;', '&vi;']","['to be playful', 'to gambol', 'to be amused (with something)', 'to play', 'to sport', 'to frolic', 'to joke']"
['盥漱'],[['かんそう']],1,"['&n;', '&vs;']","[""washing one's hands and rinsing one's mouth""]"
['ベタ褒め'],"[['ベタぼめ'], ['ベタほめ'], ['べたほめ'], ['べたぼめ']]",1,"['&n;', '&vs;']","['high praise', 'rave review']"
['着磁'],[['ちゃくじ']],1,"['&n;', '&vs;']","['magnetization', 'magnetisation']"
['脱磁'],[['だつじ']],1,"['&n;', '&vs;']","['demagnetization', 'demagnetisation', 'degaussing']"
['縦列駐車'],[['じゅうれつちゅうしゃ']],1,"['&n;', '&vs;']",['parallel parking']
['顔射'],[['がんしゃ']],1,"['&n;', '&vs;']","[""ejaculation onto partner's face""]"
['弁が立つ'],[['べんがたつ']],1,"['&exp;', '&v5t;']","['to be eloquent', 'to have a way with words']"
['幻妖'],[['げんよう']],1,"['&n;', '&vs;']",['confusing people']
['窮する'],[['きゅうする']],1,"['&vs-s;', '&vi;']","['to be hard pressed', 'to be at a loss']"
['逓倍'],[['ていばい']],1,"['&n;', '&vs;']",['multiplication (e.g. of frequencies)']
['一家離散'],[['いっかりさん']],1,"['&n;', '&vs;']",['the breakup (dispersal) of a family']
['一致結束'],[['いっちけっそく']],1,"['&n;', '&vs;']","['closing ranks', 'uniting and working together', 'coming together for fighting']"
['士気阻喪'],[['しきそそう']],1,"['&n;', '&vs;']","['demoralization', 'collapse of morale', ""one's morale being shaken""]"
['削げる'],[['そげる']],1,"['&v1;', '&vi;']","['to split', 'to be split', 'to splinter']"
['戒飭'],"[['かいちょく'], ['かいしょく']]",1,"['&n;', '&vs;']","['admonishment', 'warning']"
['騒つく'],"[['ざわつく'], ['ザワつく']]",1,"['&v5k;', '&vi;']",['to be noisy (e.g. from people talking)']
['陳こびる'],[['ひねこびる']],1,"['&v1;', '&vi;']","['to look old', 'to appear mature (e.g. of children)']"
['廃する'],[['はいする']],1,['&vs-s;'],"['to abolish', 'to abandon', 'to repeal', 'to discontinue']"
['外挿'],[['がいそう']],1,"['&n;', '&vs;']",['extrapolation']
['分岐進化'],[['ぶんきしんか']],1,"['&n;', '&vs;']",['cladogenesis']
['揺蕩う'],[['たゆたう']],1,"['&v5u;', '&vi;']","['to sway to and fro', 'to drift about', 'to flutter', 'to flicker']"
['大概にする'],[['たいがいにする']],1,"['&exp;', '&vs-i;']","['to stay within bounds', 'to not take (something) to extremes', 'to not get carried away', 'to not go too far']"
['閑古鳥が鳴く'],[['かんこどりがなく']],1,"['&exp;', '&v5k;']","['to be quiet (due to lack of activity)', 'to be in a slump (of a business)']"
['攻めあぐねる'],[['せめあぐねる']],1,['&v1;'],"['to be at a loss how to continue', 'to become disheartened']"
['機嫌を取る'],[['きげんをとる']],1,"['&exp;', '&v5r;']","['to curry favour', 'to butter up', 'to fawn over', 'to humour someone (humor)', 'to put in a good mood (e.g. a baby)']"
['眉を開く'],[['まゆをひらく']],1,"['&exp;', '&v5k;']","['to feel relieved', ""to forget about one's troubles"", 'to settle into peace of mind']"
['拓く'],[['ひらく']],1,"['&v5k;', '&vt;']","['to open (e.g. path)', 'to clear (the way)', 'to break up (e.g. land)']"
['描き下ろす'],[['かきおろす']],1,"['&v5s;', '&vt;']","['to draw for a specific purpose', 'to draw for the occasion']"
['撃ち当てる'],[['うちあてる']],1,['&v1;'],['to hit (e.g. target)']
['怖気を振るう'],"[['おぞけをふるう'], ['おじけをふるう']]",1,"['&exp;', '&v5u;']","['to be horrified', 'to be filled with trepidation']"
['脅し取る'],[['おどしとる']],1,"['&v5r;', '&vt;']","['to extort (money)', 'to blackmail']"
['崇まふ'],[['あがまう']],1,"['&v2h-s;', '&vt;']","['to look up to', 'to respect']"
['口が肥える'],[['くちがこえる']],1,"['&exp;', '&v1;']","['to be used to eating the best', 'to have a refined palate']"
['お相伴'],[['おしょうばん']],1,"['&n;', '&vs;']",['sharing a meal']
['虚勢を張る'],[['きょせいをはる']],1,"['&exp;', '&v5r;']","['to bluff', 'to act brave', 'to put on a bold front']"
['腹を括る'],[['はらをくくる']],1,"['&exp;', '&v5r;']","['to prepare oneself for the worst', ""to strengthen one's resolve"", ""to accept one's fate"", 'to prepare oneself']"
['漂動'],[['ひょうどう']],1,"['&n;', '&vs;']",['drift (e.g. in frequency)']
['功を奏する'],[['こうをそうする']],1,"['&exp;', '&vs-s;']","['to succeed', 'to bear fruit']"
['宣する'],[['せんする']],1,['&vs-s;'],"['to announce', 'to declare']"
['尾羽打ち枯らす'],[['おはうちからす']],1,"['&exp;', '&v5s;']","['to be in a miserable state', 'to be down and out']"
['焼き尽くす'],[['やきつくす']],1,"['&v5s;', '&vt;']","['to burn completely', 'to consume (by fire)', 'to burn to nothing', 'to burn to the ground', 'to reduce to ashes']"
['問題視'],[['もんだいし']],1,"['&n;', '&vs;']","['viewing as a problem', 'problematizing']"
['疑問視'],[['ぎもんし']],1,"['&n;', '&vs;']","['doubting', 'questioning', 'being skeptical (of)']"
['九仞の功を一簣に虧く'],[['きゅうじんのこうをいっきにかく']],1,"['&exp;', '&v5k;']","['to fail one step short of great success', 'to fall at the last hurdle']"
['飢えに苦しむ'],[['うえにくるしむ']],1,"['&exp;', '&v5m;']",['to suffer from hunger']
['別添'],[['べってん']],1,"['&n;', '&vs;']","['attachment', 'annexation', 'addendum', 'appendix']"
['飽く'],[['あく']],1,"['&v5k;', '&vi;']","['to tire of', 'to lose interest in']"
['破魔'],[['はま']],1,"['&n;', '&vs;']",['exorcism']
['蒔き付ける'],[['まきつける']],1,"['&v1;', '&vt;']",['to sow (seeds)']
['英気を養う'],[['えいきをやしなう']],1,"['&exp;', '&v5u;']","[""to restore one's energy"", ""to restore one's spirits"", ""to recharge one's batteries""]"
['崇めたてる'],[['あがめたてる']],1,['&v1;'],"['to respect', 'to revere']"
['擦る'],[['なする']],1,"['&v5r;', '&vt;']","['to rub in', 'to smear on', 'to spread on', 'to daub']"
['脹らせる'],[['ふくらせる']],1,['&v1;'],"['to puff up', 'to inflate']"
['尻を据える'],[['しりをすえる']],1,"['&exp;', '&v1;']",['to sit down']
['暇を出す'],[['ひまをだす']],1,"['&exp;', '&v5s;']","['to dismiss (an employee)', 'to discharge', 'to let go', 'to fire']"
['棚に上げる'],[['たなにあげる']],1,"['&exp;', '&v1;']","[""to be blind to one's shortcomings"", 'to play innocent']"
['川釣り'],[['かわづり']],1,"['&n;', '&vs;']",['river fishing']
['相矛盾'],[['あいむじゅん']],1,"['&n;', '&vs;']",['mutually contradictory']
['握らせる'],[['にぎらせる']],1,['&v1;'],"['to let a person take hold of', ""to bribe by slipping money into a person's hand""]"
['扱ぐ'],[['こぐ']],1,['&v5g;'],['to pull up by the roots']
['暗礁に乗り上げる'],[['あんしょうにのりあげる']],1,"['&exp;', '&v1;']","['to run aground', 'to strike a rock', 'to be stranded on a reef']"
['闇から闇に葬る'],[['やみからやみにほうむる']],1,"['&exp;', '&v5r;']","['to cover up', 'to hush up', 'to shroud in darkness']"
['為にする'],[['ためにする']],1,"['&exp;', '&vs-i;']","['to have an ulterior motive', 'to have an axe to grind']"
['危機を脱する'],[['ききをだっする']],1,"['&exp;', '&vs-s;']",['to escape danger']
['手が掛かる'],[['てがかかる']],1,"['&exp;', '&v5r;']","['to take a lot of dealing with', 'to be a handful']"
['鍵が掛かる'],[['かぎがかかる']],1,"['&exp;', '&v5r;']",['to become locked (e.g. of automatic locking)']
['胡麻をする'],"[['ごまをする'], ['ゴマをする']]",1,"['&exp;', '&v5r;']","['to butter up', 'to try to get on the good side of']"
['アイロン掛け'],"[['アイロンがけ'], ['アイロンかけ']]",1,"['&n;', '&vs;']",['(doing the) ironing']
['擬する'],[['ぎする']],1,"['&vs-s;', '&vt;']","['to imitate', 'to copy', 'to mimic']"
['視認'],[['しにん']],1,"['&n;', '&vs;']","['visual confirmation', 'sighting']"
['菩提を弔う'],[['ぼだいをとむらう']],1,"['&exp;', '&v5u;']","['to hold a memorial service for the dead, praying for their happiness in the next life by chanting sutras']"
['脚がある'],[['あしがある']],1,"['&exp;', '&v5r-i;']","['to have legs', 'to be able to get around', 'to be a good runner']"
['宣べ伝える'],[['のべつたえる']],1,['&v1;'],['to proclaim (e.g. gospel)']
['酸いも甘いも噛み分ける'],[['すいもあまいもかみわける']],1,"['&exp;', '&v1;']","['to be experienced in the ways of the world', 'to taste the bitter and the sweet']"
['脱水反応'],[['だっすいはんのう']],1,"['&n;', '&vs;']",['dehydration']
['脱着'],[['だっちゃく']],1,"['&n;', '&vs;']","['attaching and detaching', 'putting on and removing', 'installing and removing']"
['微吟'],[['びぎん']],1,"['&n;', '&vs;']",['reciting poetry or singing in a soft voice']
['時宜を得る'],[['じぎをえる']],1,"['&exp;', '&v1;']","['to be well-timed', 'to be timely', 'to be opportune']"
['核燃料化'],[['かくねんりょうか']],1,"['&n;', '&vs;']",['(nuclear fuel) enrichment']
['可能性を秘める'],[['かのうせいをひめる']],1,"['&exp;', '&v1;']","['to have (a) potential for ...', 'to have it in one to do']"
['尾ける'],[['つける']],1,['&v1;'],"['to hunt a spy', 'to put a tail on someone', 'to stalk']"
['挿れる'],[['いれる']],1,"['&v1;', '&vt;']",['to insert (usu. as part of sexual intercourse)']
['断尾'],[['だんび']],1,"['&n;', '&vs;']",['cropping a tail']
['我鳴る'],[['がなる']],1,['&v5r;'],"['to yell', 'to shout', 'to scream', 'to bawl']"
['兄貴風を吹かす'],[['あにきかぜをふかす']],1,"['&exp;', '&v5s;']",['to act patronizingly']
['憂さを晴らす'],[['うさをはらす']],1,"['&exp;', '&v5s;']","[""to forget one's troubles by doing something enjoyable""]"
['敵に後ろを見せる'],[['てきにうしろをみせる']],1,"['&exp;', '&v1;']","[""to flee from one's enemy"", 'to turn tail']"
['鬱憤を晴らす'],[['うっぷんをはらす']],1,"['&exp;', '&v5s;']","[""to vent one's anger""]"
['うまい汁を吸う'],[['うまいしるをすう']],1,"['&exp;', '&v5u;']","['to be onto a good thing', 'to make money without working', ""to line one's pockets""]"
['恨みを晴らす'],[['うらみをはらす']],1,"['&exp;', '&v5s;']",['to avenge oneself']
['蘊蓄を傾ける'],[['うんちくをかたむける']],1,"['&exp;', '&v1;']","[""to draw upon one's profound knowledge""]"
['江戸の敵を長崎で討つ'],[['えどのかたきをながさきでうつ']],1,"['&exp;', '&v5t;']","['to hit somebody where they least expect it', 'to take revenge on someone in an unlikely place', 'to get revenge on someone in a different contest', {'_': 'to attack the Edo enemy in Nagasaki', '$': {'g_type': 'lit'}}]"
['縁起を担ぐ'],[['えんぎをかつぐ']],1,"['&exp;', '&v5g;']","['to be superstitious', 'to believe in omens']"
['大手を振る'],"[['おおでをふる'], ['おおてをふる']]",1,"['&exp;', '&v5r;']","[""to swing one's arms greatly while walking""]"
['大鉈を振るう'],[['おおなたをふるう']],1,"['&exp;', '&v5u;']","['to make drastic cuts', 'to take an axe to']"
['大風呂敷を広げる'],[['おおぶろしきをひろげる']],1,"['&exp;', '&v1;']","['to talk big', 'to be bombastic']"
['お株を奪う'],[['おかぶをうばう']],1,"['&exp;', '&v5u;']","['to beat someone at their own game', 'to outdo someone in their specialty']"
['灸を据える'],[['きゅうをすえる']],1,"['&exp;', '&v1;']","['to rake over the coals', 'to scold', 'to chastise', 'to roast']"
['お茶を濁す'],[['おちゃをにごす']],1,"['&exp;', '&v5s;']","['to be evasive', 'to give an evasive answer']"
['お百度を踏む'],[['おひゃくどをふむ']],1,"['&exp;', '&v5m;']",['to visit repeatedly (to request)']
['尾ひれをつける'],[['おひれをつける']],1,"['&exp;', '&v1;']","['to exaggerate', 'to embellish (a story, rumor, etc.)']"
['恩返しをする'],[['おんがえしをする']],1,"['&exp;', '&vs-i;']","['to return a favor (favour)', 'to repay']"
['恩を売る'],[['おんをうる']],1,"['&exp;', '&v5r;']","['to demand gratitude', 'to do something for someone in order to create an obligation of gratitude from that person']"
['恩を着せる'],[['おんをきせる']],1,"['&exp;', '&v1;']",['to make one feel grateful']
['飼い犬に手をかまれる'],[['かいいぬにてをかまれる']],1,"['&exp;', '&v1;']",['to be betrayed by a trusted follower']
['怪気炎を上げる'],[['かいきえんをあげる']],1,"['&exp;', '&v1;']",['to speak flamboyantly']
['陰口をたたく'],[['かげぐちをたたく']],1,"['&exp;', '&v5k;']",['to backbite']
['肩透かしを食わせる'],[['かたすかしをくわせる']],1,"['&exp;', '&v1;']","['to dodge (an attack, question, etc.)', 'to sidestep', 'to evade']"
['火中の栗を拾う'],[['かちゅうのくりをひろう']],1,"['&exp;', '&v5u;']","['to take a risk for someone', 'to endanger oneself for someone', {'_': 'to gather chestnuts from the fire', '$': {'g_type': 'lit'}}]"
['気炎を上げる'],[['きえんをあげる']],1,"['&exp;', '&v1;']","['to speak energetically', 'to talk big', 'to argue heatedly']"
['詭弁を弄する'],[['きべんをろうする']],1,"['&exp;', '&vs-s;']",['to use sophistry']
['肝を据える'],[['きもをすえる']],1,"['&exp;', '&v1;']",['to do with determination']
['肝をつぶす'],[['きもをつぶす']],1,"['&exp;', '&v5s;']","['to be flabbergasted', 'to be amazed', 'to be astounded', 'to be stunned']"
['澄まし込む'],[['すましこむ']],1,"['&v5m;', '&vi;']","['to put on airs', 'to affect (e.g. importance)', 'to look wise']"
['錦上花を添える'],[['きんじょうはなをそえる']],1,"['&exp;', '&v1;']",['to crown beauty with even greater glory']
['手塩に掛ける'],[['てしおにかける']],1,"['&exp;', '&v1;']","[""to bring up under one's personal care""]"
['為になる'],[['ためになる']],1,"['&exp;', '&v5r;']","['to be of benefit', 'to be useful', 'to be good for you']"
['扈従'],"[['こしょう'], ['こじゅう']]",1,"['&n;', '&vs;']",['attendance']
['医者に掛かる'],[['いしゃにかかる']],1,"['&exp;', '&v5r;']",['to consult a doctor']
['白羽の矢が立つ'],[['しらはのやがたつ']],1,"['&exp;', '&v5t;']",['to be selected (from among many people)']
['白羽の矢を立てる'],[['しらはのやをたてる']],1,"['&exp;', '&v1;']",['to select someone (out of many people)']
['鬱憤晴らす'],[['うっぷんはらす']],1,"['&exp;', '&v5s;']","[""to vent one's anger""]"
['盲いる'],[['めしいる']],1,['&v1;'],['to become blind']
['一芸に秀でる'],[['いちげいにひいでる']],1,"['&exp;', '&v1;']","['to excel in one thing', 'to be a master in an art']"
['休猟'],[['きゅうりょう']],1,"['&n;', '&vs;']",['suspension of hunting']
['伐る'],[['きる']],1,"['&v5r;', '&vt;']",['to cut down (e.g. trees)']
['縫い代を割る'],[['ぬいしろをわる']],1,"['&exp;', '&v5r;']","['to stop an inside seam rolling about', 'to press open a seam (and open the left and right sides out)']"
['端ミシン'],[['たんミシン']],1,"['&n;', '&vs;']","['machined edge', 'edge-stitched seam']"
['死に至る'],[['しにいたる']],1,"['&exp;', '&v5r;']","['to result in death', 'to lead to death', 'to be fatal (e.g. disease)']"
['廃部'],[['はいぶ']],1,"['&n;', '&vs;']",['club disbandment']
['因縁をつける'],[['いんねんをつける']],1,"['&exp;', '&v1;']","['to invent a pretext for a quarrel', 'to pick a fight']"
['尻に敷く'],[['しりにしく']],1,"['&exp;', '&v5k;']","[""to dominate (usu. one's husband)""]"
['潜く'],"[['かずく'], ['かづく']]",1,['&v5k;'],"['to be underwater from the neck down', 'to collect shells, seaweed, etc. by diving under the water']"
['奔逸'],[['ほんいつ']],1,"['&n;', '&vs;']","['running quickly', 'fleeing']"
['刃傷に及ぶ'],[['にんじょうにおよぶ']],1,"['&exp;', '&v5b;']",['to come to bloodshed']
['壮言大語'],[['そうげんたいご']],1,"['&n;', '&vs;']","['heroic words', 'big talk', 'boasting', 'bragging', 'grandiloquence', 'rodomontade']"
['閲する'],"[['えっする'], ['けみする']]",1,['&vs-s;'],"['to inspect', 'to examine', 'to check']"
['傷を縫う'],[['きずをぬう']],1,"['&exp;', '&v5u;']",['to stitch up a wound']
['民族浄化'],[['みんぞくじょうか']],1,"['&n;', '&vs;']",['ethnic cleansing']
['吟じる'],[['ぎんじる']],1,"['&v1;', '&vt;']","['to chant', 'to sing', 'to recite']"
['拒否る'],[['きょひる']],1,['&v5r;'],"['to refuse', 'to reject', 'to deny']"
['先輩面をする'],[['せんぱいづらをする']],1,"['&exp;', '&vs-i;']",['to put on an air of seniority']
['手に汗を握る'],[['てにあせをにぎる']],1,"['&exp;', '&v5r;']","[""to sit on the edge of one's seat"", 'to be in breathless suspense']"
['尻尾を出す'],[['しっぽをだす']],1,"['&exp;', '&v5s;']","[""to show one's true colors (colours)"", ""to expose one's faults"", 'to give oneself away']"
['尻尾を巻く'],[['しっぽをまく']],1,"['&exp;', '&v5k;']","[""to tuck one's tail between one's legs"", 'to admit defeat', 'to turn tail (and run)']"
['不興を買う'],[['ふきょうをかう']],1,"['&exp;', '&v5u;']","['to fall into disgrace with', ""to incur someone's displeasure""]"
['愛想が尽きる'],[['あいそがつきる']],1,"['&exp;', '&v1;']","['to be disgusted with', 'to be fed up with', 'to run out of patience with']"
['入刀'],[['にゅうとう']],1,"['&n;', '&vs;']",['cutting the cake (at a wedding)']
['即ギレ'],"[['そくギレ'], ['そくぎれ']]",1,"['&n;', '&vs;']","['instantly exploding into a rage', 'sudden outburst']"
['足を奪われる'],[['あしをうばわれる']],1,"['&exp;', '&v1;']","['to be stranded', 'to lose means of transportation']"
['息が掛かる'],[['いきがかかる']],1,"['&exp;', '&v5r;']","['to have the personal support of (an influential person)', 'to be under the patronage of']"
['意気天を衝く'],[['いきてんをつく']],1,"['&exp;', '&v5k;']",['to be in high spirits']
['委曲を尽くす'],[['いきょくをつくす']],1,"['&exp;', '&v5s;']",['to explain or describe a situation or matter in greatest details']
['異を唱える'],[['いをとなえる']],1,"['&exp;', '&v1;']","['to raise an objection', 'to voice an opinion different from those of others']"
['翻然大悟'],[['ほんぜんたいご']],1,"['&n;', '&vs;']","['suddenly seeing the light', 'it suddenly dawning upon one']"
['翻然悔悟'],[['ほんぜんかいご']],1,"['&n;', '&vs;']",['to feel sudden remorse']
['お鉢が回ってくる'],[['おはちがまわってくる']],1,"['&exp;', '&vk;']","[""it's my turn"", 'the ball is in my court', ""it's up to me""]"
['影を潜める'],[['かげをひそめる']],1,"['&exp;', '&v1;']","['to disappear', 'to vanish']"
['もうひと頑張り'],[['もうひとがんばり']],1,"['&n;', '&vs;']","['an extra effort', 'going the extra mile', 'one final push']"
['気脈を通じる'],[['きみゃくをつうじる']],1,"['&exp;', '&v1;']","['to have secret communication with', 'to have a tacit understanding with']"
['口が酸っぱくなる'],[['くちがすっぱくなる']],1,"['&exp;', '&v5r;']","['to say the same thing over and over again', 'to talk until one is blue in the face']"
['奉奠'],[['ほうてん']],1,"['&n;', '&vs;']","['humbly presenting something', 'reverently offering']"
['口角泡を飛ばす'],[['こうかくあわをとばす']],1,"['&exp;', '&v5s;']",['to engage in a heated discussion']
['虚仮にする'],"[['こけにする'], ['コケにする']]",1,"['&exp;', '&vs-i;']",['to make a fool of someone']
['心を鬼にする'],[['こころをおににする']],1,"['&exp;', '&vs-i;']","[""to harden one's heart""]"
['練熟'],[['れんじゅく']],1,"['&n;', '&vs;']","['proficiency', 'skill', 'experience']"
